numero_exp,ordre_date,genre,decision,decision_partner,same_ethnie,match,objectif,ethnie,ethnie_partner,importance_ethnie,corr_interest,age,age_partner,attr_eval,sinc_eval,intel_eval,fun_eval,amb_eval,shar_eval,attr_by_partner,sinc_by_partner,intel_by_partner,fun_by_partner,amb_by_partner,shar_by_partner,attr_pref_1,sinc_pref_1,intel_pref_1,fun_pref_1,amb_pref_1,shar_pref_1,attr_pref_2,sinc_pref_2,intel_pref_2,fun_pref_2,amb_pref_2,shar_pref_2,attr_autoeval_1,sinc_autoeval_1,intel_autoeval_1,fun_autoeval_1,amb_autoeval_1,attr_autoeval_2,sinc_autoeval_2,intel_autoeval_2,fun_autoeval_2,amb_autoeval_2,attr_pref_partner,sinc_pref_partner,intel_pref_partner,fun_pref_partner,amb_pref_partner,shar_pref_partner,attr_croyance,sinc_croyance,intel_croyance,fun_croyance,amb_croyance,shar_croyance
1,10,Femme,Oui,Non,Non,Non,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,1,0.43,23,24,15.38,17.31,17.31,17.31,19.23,13.46,14.0,20.0,20.0,12.0,20.0,14.0,10.0,25.0,20.0,25.0,5.0,15.0,10.26,25.64,20.51,23.08,2.56,17.95,14.71,20.59,26.47,23.53,14.71,15.15,24.24,22.474,24.24,19.394000000000002,32.666,0.0,23.0,0.0,0.0,0.0,25.0,10.0,10.0,25.0,10.0,20.0
1,8,Femme,Oui,Non,Non,Non,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,0.19,26,27,16.67,20.83,18.75,16.67,14.58,12.5,14.63,19.51,17.07,19.51,17.07,12.2,20.0,10.0,20.0,18.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,22.285999999999998,18.92,15.91,22.73,18.18,22.73,20.45,35.0,20.0,20.0,20.0,0.0,5.0,30.0,20.0,10.0,20.0,10.0,10.0
1,7,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,0.03,26,22,16.67,16.67,16.67,16.67,16.67,16.67,18.18,18.18,22.73,15.91,13.64,11.36,20.0,10.0,20.0,18.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,22.009999999999998,18.92,15.91,22.73,18.18,22.73,20.45,33.666,0.0,21.222,8.222,0.0,0.0,30.0,20.0,10.0,20.0,10.0,10.0
1,4,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Asiatique / Pacifique / Asiatique-Américain,1,0.68,26,22,11.63,23.26,23.26,13.95,13.95,13.95,16.67,16.67,16.67,16.67,16.67,16.67,20.0,10.0,20.0,19.52,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,23.328,18.92,15.91,22.73,18.18,22.73,20.45,19.0,18.0,19.0,18.0,14.0,12.0,30.0,20.0,10.0,20.0,10.0,10.0
1,9,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,-0.26,26,23,20.41,18.37,16.33,16.33,14.29,14.29,15.56,17.78,15.56,17.78,17.78,15.56,20.0,10.0,20.0,20.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,21.538,18.92,15.91,22.73,18.18,22.73,20.45,30.0,5.0,15.0,10.222000000000001,5.0,5.0,30.0,20.0,10.0,20.0,10.0,10.0
1,1,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Latino / Hispanique-Américain,1,-0.01,26,24,12.2,24.39,19.51,19.51,12.2,12.2,14.89,19.15,17.02,19.15,14.89,14.89,20.0,10.0,20.0,19.674,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,23.554,18.92,15.91,22.73,18.18,22.73,20.45,30.0,10.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,20.0,10.0,10.0
1,10,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,0.42,26,25,18.18,20.45,20.45,15.91,13.64,11.36,14.63,14.63,17.07,19.51,17.07,17.07,20.0,10.0,20.0,19.6,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,22.113999999999997,18.92,15.91,22.73,18.18,22.73,20.45,33.0,0.0,30.0,10.0,0.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0
1,5,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,0.21,26,30,14.63,19.51,21.95,14.63,14.63,14.63,20.0,15.0,17.5,20.0,15.0,12.5,20.0,10.0,20.0,19.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,22.674,18.92,15.91,22.73,18.18,22.73,20.45,35.0,15.0,25.0,10.0,5.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0
1,6,Femme,Oui,Non,Non,Non,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,0.1,26,27,13.95,16.28,18.6,16.28,20.93,13.95,17.95,17.95,17.95,17.95,15.38,12.82,20.0,10.0,20.0,20.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,23.048,18.92,15.91,22.73,18.18,22.73,20.45,33.33,11.11,11.11,11.11,11.11,22.22,30.0,20.0,10.0,20.0,10.0,10.0
1,2,Femme,Oui,Oui,Non,Oui,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,-0.35,26,28,23.53,14.71,14.71,17.65,14.71,14.71,16.22,16.22,16.22,18.92,16.22,16.22,20.0,10.0,20.0,20.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,21.766,18.92,15.91,22.73,18.18,22.73,20.45,35.0,0.0,25.0,10.0,0.0,15.0,30.0,20.0,10.0,20.0,10.0,10.0
1,3,Femme,Oui,Non,Non,Non,Passer une soirée sympa,Autre,Européen / Caucasien-Américain,1,-0.23,26,24,15.56,17.78,15.56,17.78,15.56,17.78,14.29,17.14,17.14,17.14,17.14,17.14,20.0,10.0,20.0,20.0,10.0,10.0,13.33,17.78,22.22,22.22,13.33,11.11,18.92,16.22,18.92,22.052,18.92,15.91,22.73,18.18,22.73,20.45,25.666,0.0,20.222,0.0,0.0,0.0,30.0,20.0,10.0,20.0,10.0,10.0
1,9,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.3,26,27,15.79,26.32,26.32,15.79,15.79,14.29,17.07,19.51,17.07,19.51,14.63,12.2,15.0,15.0,15.0,19.846,10.0,5.0,35.71,3.5700000000000003,10.71,21.704,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,35.0,20.0,20.0,20.0,0.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0
1,8,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.65,26,22,20.0,20.0,20.0,20.0,20.0,14.29,16.67,16.67,16.67,16.67,16.67,16.67,15.0,15.0,15.0,20.0,10.0,5.0,35.71,3.5700000000000003,10.71,17.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,29.466,0.0,20.222,8.222,0.0,0.0,45.0,10.0,15.0,20.0,5.0,5.0
1,5,Femme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,4,-0.15,26,22,14.29,23.81,23.81,18.476,14.29,14.29,16.67,16.67,16.67,16.67,16.67,16.67,15.0,15.0,15.0,19.692,10.0,5.0,35.71,3.5700000000000003,10.71,21.408,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,19.0,18.0,19.0,18.0,14.0,12.0,45.0,10.0,15.0,20.0,5.0,5.0
1,10,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.17,26,23,20.0,20.0,20.0,20.0,20.0,14.29,14.89,17.02,14.89,19.15,17.02,17.02,15.0,15.0,15.0,20.0,10.0,5.0,35.71,3.5700000000000003,10.71,20.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,30.0,5.0,15.0,9.822,5.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0
1,2,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Latino / Hispanique-Américain,4,0.24,26,24,15.15,21.21,21.21,21.21,21.21,14.29,15.38,23.08,23.08,17.95,20.51,14.29,15.0,15.0,15.0,20.0,10.0,5.0,35.71,3.5700000000000003,10.71,25.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,30.0,10.0,20.0,10.0,10.0,20.0,45.0,10.0,15.0,20.0,5.0,5.0
1,1,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.15,26,25,16.13,19.038,19.35,12.9,19.35,14.29,16.33,22.22,19.44,19.44,19.44,19.44,15.0,15.0,15.0,19.0,10.0,5.0,35.71,3.5700000000000003,10.71,21.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,29.466,0.0,30.0,10.0,0.0,10.0,45.0,10.0,15.0,20.0,5.0,5.0
1,6,Femme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.41,26,30,13.16,26.32,21.05,15.79,23.68,14.29,24.14,24.14,13.79,10.34,13.79,13.79,15.0,15.0,15.0,20.0,10.0,5.0,35.71,3.5700000000000003,10.71,21.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,35.0,15.0,25.0,10.0,5.0,10.0,45.0,10.0,15.0,20.0,5.0,5.0
1,7,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.07,26,27,19.23,23.08,23.08,15.38,19.23,14.29,17.14,17.14,17.14,17.14,17.14,14.29,15.0,15.0,15.0,20.0,10.0,5.0,35.71,3.5700000000000003,10.71,21.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,33.33,11.11,11.11,11.11,11.11,22.22,45.0,10.0,15.0,20.0,5.0,5.0
1,3,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.49,26,28,16.67,16.67,16.67,16.67,16.67,16.67,17.5,17.5,17.5,17.5,15.0,15.0,15.0,15.0,15.0,20.0,10.0,5.0,35.71,3.5700000000000003,10.71,21.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,30.466,0.0,25.0,10.0,0.0,15.0,45.0,10.0,15.0,20.0,5.0,5.0
1,4,Femme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,4,0.08,26,24,17.31,17.31,15.38,19.23,15.38,15.38,16.67,16.67,16.67,16.67,16.67,16.67,15.0,15.0,15.0,19.0,10.0,5.0,35.71,3.5700000000000003,10.71,18.0,3.57,17.86,15.38,20.51,15.38,25.64,23.08,22.22,11.11,22.22,22.22,22.22,30.466,0.0,20.222,0.0,0.0,0.0,45.0,10.0,15.0,20.0,5.0,5.0
1,4,Homme,Non,Oui,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,7,0.14,27,21,13.64,18.18,18.18,18.18,18.18,13.64,15.0,22.5,17.5,17.5,15.0,12.5,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,15.0,20.0,20.0,15.0,15.0,15.0,25.0,5.0,20.0,20.0,17.5,5.0
1,10,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,7,0.29,27,24,19.51,17.07,14.63,21.95,17.07,9.76,15.15,21.21,24.24,12.12,18.18,9.09,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,15.818,5.0,25.0,20.0,0.0,5.0,25.0,5.0,20.0,20.0,14.0,5.0
1,6,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,7,-0.24,27,25,18.42,21.05,15.79,13.16,21.05,10.53,14.0,18.0,20.0,14.0,16.0,18.0,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,35.0,10.0,21.0,10.0,10.0,0.0,25.0,5.0,20.0,20.0,13.0,5.0
1,3,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,7,-0.18,27,23,15.0,17.5,20.0,17.5,17.5,12.5,9.52,23.81,19.05,11.9,19.05,16.67,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,20.0,20.0,20.0,20.0,10.0,10.0,25.0,5.0,20.0,20.0,16.8,5.0
1,1,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,7,-0.43,27,21,13.95,18.6,18.6,18.6,16.28,13.95,18.52,22.616,21.805999999999997,15.194,16.598,7.41,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,20.0,5.0,25.0,25.0,10.0,15.0,25.0,5.0,20.0,20.0,11.0,5.0
1,5,Homme,Non,Oui,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,7,0.33,27,23,15.56,20.0,17.78,20.0,17.78,8.89,14.63,21.95,17.07,14.63,17.07,14.63,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,10.0,25.0,20.0,25.0,5.0,15.0,25.0,5.0,20.0,20.0,14.75,5.0
1,2,Homme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,7,0.19,27,22,15.56,17.78,17.78,17.78,15.56,15.56,11.11,22.22,22.22,13.89,19.44,11.11,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,15.0,15.0,25.0,20.0,15.0,10.0,25.0,5.0,20.0,20.0,14.0,5.0
1,7,Homme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,7,-0.03,27,25,21.05,18.42,15.79,15.79,15.79,13.16,13.89,22.22,19.44,11.11,19.44,13.89,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,9.09,18.18,27.27,18.18,18.18,9.09,25.0,5.0,20.0,20.0,16.51,5.0
1,8,Homme,Non,Oui,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Autre,7,0.19,27,26,14.63,19.51,17.07,19.51,17.07,12.2,16.67,20.83,18.75,16.67,14.58,12.5,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,20.0,10.0,20.0,30.0,10.0,10.0,25.0,5.0,20.0,20.0,11.0,5.0
1,9,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,7,0.3,27,26,17.07,19.51,17.07,19.51,14.63,12.2,15.79,26.32,26.32,15.79,15.79,14.29,35.0,20.0,20.0,20.0,0.0,5.0,19.51,17.07,17.07,17.07,12.2,17.07,21.62,24.32,21.62,18.92,13.51,22.86,22.86,22.86,17.14,14.29,15.0,15.0,15.0,22.0,10.0,5.0,25.0,5.0,20.0,20.0,11.956,5.0
1,10,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.16,22,21,16.67,16.67,16.67,16.67,16.67,16.67,11.9,19.05,21.43,19.05,11.9,16.67,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,18.294,17.18,11.11,25.93,25.93,17.914,17.414,15.0,20.0,20.0,15.0,15.0,15.0,20.0,16.0,16.0,18.0,16.0,14.0
1,6,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,0.1,22,24,16.67,16.67,16.67,16.67,16.67,16.67,14.29,22.86,25.71,17.14,15.022,11.43,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,18.55,17.068,11.11,25.93,25.93,19.658,17.49,20.0,5.0,25.0,20.0,0.0,5.0,20.0,16.0,16.0,18.0,16.0,14.0
1,2,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,0.09,22,25,16.67,16.67,16.67,16.67,16.67,16.67,14.58,18.75,18.75,14.58,18.75,14.58,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,19.068,19.038,11.11,25.93,25.93,18.476,19.088,35.0,10.0,22.454,10.0,10.0,0.0,20.0,16.0,16.0,18.0,16.0,14.0
1,9,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,0.05,22,23,16.67,16.67,16.67,16.67,16.67,16.67,10.0,17.5,20.0,20.0,15.0,17.5,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,19.748,18.604,11.11,25.93,25.93,19.254,18.614,20.0,20.0,20.0,20.0,10.0,10.0,20.0,16.0,16.0,18.0,16.0,14.0
1,7,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,-0.17,22,21,16.67,16.67,16.67,16.67,16.67,16.67,10.81,16.22,21.62,21.62,16.22,13.51,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,19.494,20.02,11.11,25.93,25.93,18.594,20.288,20.0,5.0,25.0,25.0,10.0,15.0,20.0,16.0,16.0,18.0,16.0,14.0
1,1,Homme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Asiatique / Pacifique / Asiatique-Américain,3,-0.51,22,23,16.67,16.67,16.67,16.67,16.67,16.67,13.79,24.14,22.744,13.79,14.442,6.9,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,18.334,16.758,11.11,25.93,25.93,19.41,16.072,10.0,25.0,20.0,25.0,5.0,15.0,20.0,16.0,16.0,18.0,16.0,14.0
1,8,Homme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.52,22,22,16.67,16.67,16.67,16.67,16.67,16.67,7.5,15.0,20.0,17.5,20.0,20.0,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,20.150000000000002,20.554000000000002,11.11,25.93,25.93,19.470000000000002,20.356,15.0,15.0,25.0,20.0,15.0,10.0,20.0,16.0,16.0,18.0,16.0,14.0
1,3,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,0.42,22,25,16.67,16.67,16.67,16.67,16.67,16.67,12.2,19.51,19.51,14.63,17.07,17.07,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,19.036,16.926000000000002,11.11,25.93,25.93,19.46,16.214,9.09,18.18,27.27,18.18,18.18,9.09,20.0,16.0,16.0,18.0,16.0,14.0
1,4,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Autre,3,0.68,22,26,16.67,16.67,16.67,16.67,16.67,16.67,11.63,23.26,23.26,13.95,13.95,13.95,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,18.04,16.434,11.11,25.93,25.93,17.254,16.926000000000002,20.0,10.0,20.0,30.0,10.0,10.0,20.0,16.0,16.0,18.0,16.0,14.0
1,5,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,3,-0.15,22,26,16.67,16.67,16.67,16.67,16.67,16.67,14.29,23.81,23.81,16.786,14.29,14.29,19.0,18.0,19.0,18.0,14.0,12.0,20.0,20.0,20.0,20.0,7.5,12.5,13.329999999999998,23.33,26.67,19.44,16.66,11.11,25.93,25.93,19.454,16.14,15.0,15.0,15.0,22.0,10.0,5.0,20.0,16.0,16.0,18.0,16.0,14.0
1,5,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.61,23,21,14.29,16.33,18.37,16.33,18.37,16.33,16.67,14.29,19.05,16.67,14.29,19.05,30.0,5.0,15.0,17.846,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,5.0,20.0
1,1,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,-0.21,23,24,16.67,16.67,16.67,16.67,16.67,16.67,17.07,21.95,17.07,14.63,12.2,17.07,30.0,5.0,15.0,14.0,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,5.0,25.0,20.0,0.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0
1,7,Homme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,-0.04,23,25,14.58,18.75,16.67,16.67,16.67,16.67,18.75,14.58,18.75,14.58,18.75,14.58,30.0,5.0,15.0,16.6,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,35.0,10.0,18.0,10.0,10.0,0.0,20.0,15.0,20.0,20.0,5.0,20.0
1,4,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,-0.18,23,23,14.58,14.58,14.58,18.75,18.75,18.75,15.38,19.23,13.46,19.23,13.46,19.23,30.0,5.0,15.0,16.668,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,15.0,20.0,20.0,5.0,20.0
1,2,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.08,23,21,12.5,16.67,12.5,16.67,20.83,20.83,19.51,12.2,12.2,17.07,17.07,21.95,30.0,5.0,15.0,16.0,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,25.0,25.0,10.0,15.0,20.0,15.0,20.0,20.0,5.0,20.0
1,6,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.12,23,23,13.04,17.39,17.39,15.22,19.57,17.39,20.51,15.38,17.95,20.51,15.664,20.51,30.0,5.0,15.0,15.846,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,25.0,20.0,25.0,5.0,15.0,20.0,15.0,20.0,20.0,5.0,20.0
1,3,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,-0.46,23,22,15.69,15.69,17.65,15.69,17.65,17.65,16.28,18.6,18.6,16.28,16.28,13.95,30.0,5.0,15.0,14.668000000000001,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,15.0,25.0,20.0,15.0,10.0,20.0,15.0,20.0,20.0,5.0,20.0
1,8,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,-0.4,23,25,17.02,17.02,17.02,17.02,17.02,14.89,22.22,16.67,13.89,16.67,16.67,13.89,30.0,5.0,15.0,16.882,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.09,18.18,27.27,18.18,18.18,9.09,20.0,15.0,20.0,20.0,5.0,20.0
1,9,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Autre,1,-0.26,23,26,15.56,17.78,15.56,17.78,17.78,15.56,20.41,18.37,16.33,16.33,14.29,14.29,30.0,5.0,15.0,16.334,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,15.0,20.0,20.0,5.0,20.0
1,10,Homme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.17,23,26,14.89,17.02,14.89,19.15,17.02,17.02,20.0,20.0,20.0,20.0,20.0,14.29,30.0,5.0,15.0,16.294,5.0,5.0,20.0,14.29,17.14,22.86,14.29,11.43,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,15.0,15.0,20.0,10.0,5.0,20.0,15.0,20.0,20.0,5.0,20.0
